entity_id,name,iso3,sector_code,sector_label,overlay_tags
vparty_190,Democratic Party of Albania,ALB,,,
vparty_674,Albanian National Front Party,ALB,,,
vparty_717,Liberal Democratic Union,ALB,,,
vparty_732,Movement of Legality Party,ALB,,,
vparty_819,Republican Party of Albania,ALB,,,
vparty_838,Social Democratic Party of Albania,ALB,,,tech_platform
vparty_840,Agrarian Party,ALB,,,
vparty_1558,New Democratic Party,ALB,,,
vparty_1636,Unity for Human Rights Party,ALB,,,
vparty_1729,Socialist Party of Albania,ALB,,,tech_platform
vparty_2297,Socialist Movement for Integration,ALB,,,tech_platform
vparty_2569,independent,ALB,,,
vparty_3270,"Party for Justice, Integration and Unity",ALB,,,
vparty_4711,Party of Labour / Albanian Workers' Party,ALB,,,
vparty_7075,Union for Victory Coalition,ALB,,,
vparty_7327,Zogist group,ALB,,,
vparty_7328,Liberal Opposition,ALB,,,
vparty_93285,alliance: PSSH/PSDSH,ALB,,,
vparty_93286,alliance: Alliance for Change,ALB,,,
vparty_93287,alliance: Unification for Change,ALB,,,
vparty_93288,alliance: Socialist Alliance for Integration,ALB,,,tech_platform
vparty_93289,alliance: Alliance for a European Albania,ALB,,,
vparty_93290,"alliance: Alliance for Employment, Prosperity and Integration",ALB,,,
vparty_2303,New Wafd Party,EGY,,,
vparty_2370,National Democratic Party,EGY,,,
vparty_2371,Muslim Brotherhood,EGY,,,
vparty_2670,independent,EGY,,,
vparty_5128,Al-Nour Party,EGY,,,
vparty_5129,Freedom and Justice Party,EGY,,,
vparty_5153,Arab Socialist Union,EGY,,,tech_platform
vparty_5871,Free Egyptians Party,EGY,,,
vparty_6209,Socialist Labor Party,EGY,,,tech_platform
vparty_6210,Egyptian Bloc,EGY,,,
vparty_6417,National Union,EGY,,,
vparty_6506,Wafd Party,EGY,,,
vparty_6507,Saadist Institutional Party,EGY,,,
vparty_6508,Liberal Constitutional Party,EGY,,,
vparty_6930,Nation's Future Party,EGY,,,
vparty_7107,Liberal Socialists Party,EGY,,,tech_platform
vparty_8038,Egyptian Social Democratic Party,EGY,,,tech_platform
vparty_93353,alliance: Islamists,EGY,,,
vparty_3623,independent,YEM,,,
vparty_4162,General People's Congress,YEM,,,
vparty_4163,Yemeni Congregation for Reform,YEM,,,
vparty_4164,Yemeni Socialist Party,YEM,,,tech_platform
vparty_93504,technical: Appointed members,YEM,,,
vparty_218,Alternative Democratic Pole,COL,,,
vparty_362,Colombian Liberal Party,COL,,,
vparty_561,Radical Change,COL,,,
vparty_759,Social Party of National Unity,COL,,,tech_platform
vparty_1577,Colombian Conservative Party,COL,,,
vparty_3815,Coalition,COL,,,
vparty_3817,National Integration Party,COL,,,
vparty_4852,Democratic Alliance - 19th of April Movement,COL,,,
vparty_4853,National Salvation Movement,COL,,,
vparty_4855,National Popular Alliance,COL,,,
vparty_5879,Democratic Centre,COL,,,
vparty_5926,Green Alliance,COL,,,
vparty_6062,New Liberalism,COL,,,
vparty_57,Democratic Left Alliance,POL,,,
vparty_70,Christian National Union,POL,,,
vparty_153,Liberal Democratic Congress,POL,,,
vparty_468,Christian Democracy,POL,,,
vparty_602,Polish People's (Peasants') Party,POL,,,
vparty_727,Self-Defense of the Republic Poland,POL,,,defense
vparty_731,Palikot's Movement,POL,,,
vparty_767,Solidarity,POL,,,
vparty_863,Solidarity Electoral Action of the Right,POL,,,
vparty_919,Democratic Party,POL,,,
vparty_929,United People's Party,POL,,,
vparty_1104,Labour Union,POL,,,
vparty_1117,Civic Platform,POL,,,tech_platform
vparty_1266,Peasants Agreement,POL,,,
vparty_1286,Polish United Workers' Party,POL,,,
vparty_1565,Law and Justice,POL,,,
vparty_1566,Freedom Union -- Democratic Party,POL,,,
vparty_1588,Left and Democrats,POL,,,
vparty_1615,Confederation for Independent Poland,POL,,,
vparty_1649,Centre Agreement,POL,,,
vparty_1681,Non-Party Block for Supporting the Reforms,POL,,,critical_infra
vparty_1712,Movement for the Reconstruction of Poland,POL,,,
vparty_1768,League of Polish Families,POL,,,
vparty_2888,independent,POL,,,
vparty_3224,National Movement,POL,,,
vparty_4352,Bloc of National Minorities,POL,,,
vparty_4354,Polish Socialist Party,POL,,,tech_platform
vparty_4355,Popular National Union,POL,,,
vparty_4356,Polish Catholic Block,POL,,,
vparty_4357,Peasant Party,POL,,,
vparty_4358,National Workers' Party,POL,,,
vparty_4359,"Polish People's Party """"Wyzwolenie""""",POL,,,
vparty_4360,"Polish People's Party """"Piast""""",POL,,,
vparty_4473,Front of National Unity,POL,,,
vparty_4474,Ukrainian Group,POL,,,tech_platform
vparty_4475,Jewish Group / Jewish National Council,POL,,,
vparty_4630,Modern,POL,,,
vparty_4631,Kukiz'15,POL,,,
vparty_4800,Nonpartisan Bloc for Cooperation with the Government,POL,,,
vparty_4871,Left Together,POL,,,
vparty_6154,Patriotic Movement for National Rebirth,POL,,,
vparty_6360,National People's Union,POL,,,
vparty_6361,Christian National Peoples,POL,,,
vparty_6757,Polish People's Party,POL,,,
vparty_7356,Spring,POL,,,
vparty_7488,National Workers' Union,POL,,,
vparty_7489,Polish United Party,POL,,,
vparty_93452,alliance: Centrolew,POL,,,
vparty_100079,alliance: The Left,POL,,,
vparty_100080,alliance: Polish Coalition,POL,,,
vparty_100081,alliance: Confederation Liberty and Independence,POL,,,
vparty_225,Brazilian Social Democracy Party,BRA,,,tech_platform
vparty_267,Socialist People's Party,BRA,,,tech_platform
vparty_356,Workers' Party,BRA,,,
vparty_458,Brazilian Labour Party,BRA,,,
vparty_654,Partido do Movimento Democrático Brasileiro,BRA,,,
vparty_723,Brazilian Socialist Party,BRA,,,tech_platform
vparty_781,Progressive Party / Brazilian Progressive Party (PPB),BRA,,,
vparty_1009,Democratic Labour Party,BRA,,,
vparty_1163,Democratic Social Party,BRA,,,tech_platform
vparty_1536,Liberal Front / Democrats,BRA,,,
vparty_1823,Liberal Party,BRA,,,
vparty_2489,Brazilian Communist Party,BRA,,,
vparty_3816,Social Democratic Party,BRA,,,tech_platform
vparty_4402,Reform Progressive Party,BRA,,,
vparty_4403,Christian Democratic Party,BRA,,,
vparty_4405,Party of the Republic / Liberal Party,BRA,,,
vparty_4407,National Democratic Union,BRA,,,
vparty_4408,Republican Party,BRA,,,
vparty_4409,Social Progressive Party,BRA,,,tech_platform
vparty_4410,National Reconstruction Party / Christian Labour Party,BRA,,,
vparty_4613,Social Democratic Party,BRA,,,tech_platform
vparty_4614,National Renewal Alliance,BRA,,,
vparty_4615,Brazilian Democratic Movement,BRA,,,
vparty_6920,Social Liberal Party,BRA,,,tech_platform
vparty_7079,Brazilian Republican Party,BRA,,,
vparty_432,Democratic Party,USA,,,
vparty_809,Republican Party,USA,,,
vparty_2425,Progressive Party (Roosevelt),USA,,,
vparty_2427,Socialist Party of America,USA,,,tech_platform
vparty_284,Unified Democratic Coalition,PRT,,,
vparty_310,Portuguese Communist Party,PRT,,,critical_infra
vparty_655,Socialist Party,PRT,,,tech_platform
vparty_657,Republican and Socialist Front,PRT,,,tech_platform
vparty_1308,Democratic and Social Center / People's Party,PRT,,,tech_platform
vparty_1310,Left Bloc,PRT,,,
vparty_1359,Popular Democratic Party / Social Democratic Party,PRT,,,tech_platform
vparty_1600,Democratic Renewal Party,PRT,,,
vparty_1705,United People Alliance,PRT,,,
vparty_1742,Democratic Alliance,PRT,,,
vparty_4753,National Union,PRT,,,
vparty_5864,Democratic Party,PRT,,,
vparty_5865,Republican Evolutionist Party,PRT,,,
vparty_6308,Regenerator Party,PRT,,,
vparty_6309,Progressive Party,PRT,,,
vparty_6311,Liberal Regenerator Party,PRT,,,
vparty_6312,Republican Union,PRT,,,
vparty_6313,National Republican Party,PRT,,,
vparty_6314,Monarchist Cause,PRT,,,
vparty_6315,Republican Liberal Party,PRT,,,
vparty_6316,Reconstitution Party / Reconstitution Party,PRT,,,
vparty_6317,Nationalist Republican Party,PRT,,,
vparty_7325,Portuguese Republican Party,PRT,,,critical_infra
vparty_11,Christian Democratic Party,SLV,,,
vparty_686,National Conciliation [Coalition] Party,SLV,,,
vparty_978,Farabundo Martí National Liberation Front,SLV,,,
vparty_1456,Democratic Change,SLV,,,
vparty_1709,Nationalist Republican Alliance,SLV,,,
vparty_4224,Grand Alliance for National Unity,SLV,,,
vparty_4225,National Action Party,SLV,,,
vparty_4226,United Democratic Center,SLV,,,
vparty_4730,Salvadorean Revolutionary Party of Democratic Unification,SLV,,,
vparty_4731,Renovating Action Party,SLV,,,
vparty_4903,National Opposition Union,SLV,,,
vparty_5154,National Democratic Party,SLV,,,
vparty_6211,Democratic Action Party,SLV,,,
vparty_6302,"National Party of the Fatherland / National """"Pro Patria"""" Party",SLV,,,
vparty_6563,Popular Party El Salvador,SLV,,,
vparty_6726,United Independent Democratic Front,SLV,,,
vparty_7382,Constitutional Authentic Party,SLV,,,
vparty_7383,Republican Party of National Evolution,SLV,,,
vparty_7384,Nationalist Democratic Union,SLV,,,
vparty_93354,alliance: UPD,SLV,,,
vparty_5076,independent,YMD,,,
vparty_5218,Yemeni Socialist Party,YMD,,,tech_platform
vparty_2299,Bangladesh People's League,BGD,,,
vparty_2340,Islam Conference Bangladesh,BGD,,,
vparty_2341,National Party (Ershad),BGD,,,
vparty_3777,National Socialist Party,BGD,,,tech_platform
vparty_3779,National Awami Party (Muzaffar),BGD,,,
vparty_3781,National Awami Party (Bhashani),BGD,,,
vparty_3782,Bangladesh Nationalist Party,BGD,,,
vparty_5790,Bangladesh Worker-Peasant's People's League,BGD,,,
vparty_6182,Bangladesh Muslim League,BGD,,,
vparty_6188,Combined Opposition Party,BGD,,,
vparty_7759,Grand Alliance,BGD,,,
vparty_170,National Unity Front,BOL,,,
vparty_442,Movement for Socialism,BOL,,,tech_platform
vparty_568,Revolutionary Nationalist Movement,BOL,,,
vparty_1238,Social and Democratic Power,BOL,,,"tech_platform,critical_infra"
vparty_1700,Plan Progress for Bolivia -- National Convergence,BOL,,,
vparty_2615,independent,BOL,,,
vparty_4051,Bolivian Socialist Falange,BOL,,,tech_platform
vparty_4386,New Republic Force,BOL,,,
vparty_4387,Revolutionary Left Movement - New Majority,BOL,,,
vparty_4389,Revolutionary Nationalist Movement of the Left,BOL,,,
vparty_4390,Revolutionary Nationalist Movement Vanguard,BOL,,,
vparty_4393,Nationalist Democratic Action,BOL,,,
vparty_4394,Authentic Revolutionary Party,BOL,,,
vparty_4395,Civic Solidarity Union,BOL,,,
vparty_4396,Conscience of Fatherland,BOL,,,
vparty_4398,Free Bolivia Movement,BOL,,,
vparty_4400,Democratic and Popular Union,BOL,,,
vparty_4401,Socialist Party,BOL,,,tech_platform
vparty_4856,United Left,BOL,,,
vparty_5106,Republican Socialist Unity Party,BOL,,,tech_platform
vparty_5107,Revolutionary Left Party,BOL,,,
vparty_5108,Liberal Party,BOL,,,
vparty_5109,Socialist Republican Party,BOL,,,tech_platform
vparty_5110,Nationalist Party,BOL,,,
vparty_5111,Genuine Republican Party,BOL,,,
vparty_5139,Christian Democratic Party,BOL,,,
vparty_5380,Conservative Party,BOL,,,
vparty_5381,Republican Party,BOL,,,
vparty_6059,Patriotic Accord,BOL,,,
vparty_6230,Independent Socialist Party (1944),BOL,,,tech_platform
vparty_6246,United Socialist Party,BOL,,,tech_platform
vparty_7068,Revolutionary Workers' Party,BOL,,,
vparty_7069,Committee of National Unity,BOL,,,
vparty_7070,Barrientista Revolutionary Party,BOL,,,
vparty_7195,Independent Socialist Party,BOL,,,tech_platform
vparty_7417,Nationalist Revolutionary Movement of the People,BOL,,,
vparty_7431,Socialist Party,BOL,,,tech_platform
vparty_7715,Barrientista National Union,BOL,,,
vparty_8126,Civic Community,BOL,,,
vparty_93301,unknown: Cooperative Commonwealth Feder + Social Credit,BOL,,,tech_platform
vparty_93302,alliance: United Socialist Front,BOL,,,tech_platform
vparty_93303,alliance: Mining Bloc,BOL,,,
vparty_93304,alliance: UNP,BOL,,,
vparty_93305,alliance: ADRN,BOL,,,
vparty_93306,alliance: PDC / PRB,BOL,,,
vparty_4968,independent,HTI,,,
vparty_5267,National Alliance for Democracy and Progress,HTI,,,
vparty_5268,Lavalas Family,HTI,,,
vparty_5269,National Front for Change and Democracy,HTI,,,
vparty_5270,Fusion of Haitian Social Democrats,HTI,,,tech_platform
vparty_5271,Inite,HTI,,,
vparty_5273,National Unity Party,HTI,,,
vparty_5274,Democratic Alliance Party,HTI,,,
vparty_5601,Rally of Progressive National Democrats,HTI,,,
vparty_5602,Lavalas Political Organization / Struggling People's Organization,HTI,,,
vparty_5828,Front for Hope,HTI,,,
vparty_5829,Christian National Union for the Reconstruction of Haiti,HTI,,,tech_platform
vparty_5905,Alternative for Progress and Democracy,HTI,,,
vparty_6068,National Agricultural Industrial Party,HTI,,,
vparty_6216,Christian-Democratic Party of Haiti,HTI,,,tech_platform
vparty_6320,Together We Are Strong,HTI,,,
vparty_6393,Haiti in Action,HTI,,,tech_platform
vparty_6394,Lanvi Organisation,HTI,,,
vparty_6716,Mobilization for National Development,HTI,,,
vparty_7251,National Cobite Movement,HTI,,,
vparty_7253,Haitian Bald Head Party,HTI,,,tech_platform
vparty_7254,Truth,HTI,,,
vparty_7255,Democratic Unit Convention,HTI,,,
vparty_593,Liberal Party of Honduras,HND,,,
vparty_1051,Democratic Unification Party,HND,,,
vparty_1416,National Party of Honduras,HND,,,
vparty_5160,Anti-Corruption Party,HND,,,
vparty_5161,Liberty and Refoundation,HND,,,
vparty_6714,Central American Unionist Party,HND,,,
vparty_6715,National Reformist Movement,HND,,,
vparty_7252,Liberal Constitutionalist Party of Honduras,HND,,,
vparty_2319,Rally for Mali,MLI,,,
vparty_2475,Sudanese Union – African Democratic Rally,MLI,,,
vparty_2476,Union for the Republic and Democracy,MLI,,,
vparty_2477,"The Alliance for Democracy in Mali – Pan-African Party for Liberty, Solidarity and Justice",MLI,,,
vparty_2478,National Congress for Democratic Initiative,MLI,,,
vparty_5374,Democratic Union of the Malian People,MLI,,,
vparty_6084,Party for National Rebirth,MLI,,,
vparty_6085,Patriotic Movement for Renewal,MLI,,,
vparty_6343,Popular Movement for the Development of the Republic of West Africa,MLI,,,
vparty_6448,Sudanese Progressive Party / Sudanese Regroupment Party,MLI,,,
vparty_7138,Union of the Populations of Bandiagara,MLI,,,
vparty_8028,Party for Democracy and Progress,MLI,,,
vparty_2383,Pakistan Peoples Party,PAK,,,
vparty_2384,Pakistan Muslim League (Nawaz ),PAK,,,
vparty_2385,Pakistan Muslim League (Quaid e Azam Group),PAK,,,tech_platform
vparty_2387,Muttahida Quami Movement /Worship of the Real Group,PAK,,,
vparty_2867,independent,PAK,,,
vparty_5492,Islamic Democratic Alliance,PAK,,,
vparty_5551,Awami League,PAK,,,
vparty_5587,Pakistan Movement for Justice,PAK,,,
vparty_6375,Pakistan Islamic Party,PAK,,,
vparty_6376,Council Muslim League,PAK,,,
vparty_7150,United Council of Action,PAK,,,
vparty_93576,alliance: United Front,PAK,,,
vparty_290,National Solidarity Party,PER,,,
vparty_345,Peruvian Nationalist Party,PER,,,
vparty_499,Alliance for the Future,PER,,,
vparty_514,Popular Action,PER,,,
vparty_529,American Popular Revolutionary Alliance / Peruvian Aprista Party,PER,,,
vparty_575,Union for Peru,PER,,,
vparty_713,National Restoration Party,PER,,,
vparty_788,Center Front,PER,,,
vparty_1780,Christian People's Party,PER,,,
vparty_2554,National Unity,PER,,,
vparty_4214,Popular Force 2011,PER,,,
vparty_4215,Independent Moralizing Front,PER,,,
vparty_4217,Odriist National Union,PER,,,
vparty_4218,Alliance for Progress,PER,,,
vparty_4219,Change 90,PER,,,
vparty_4223,We are Peru,PER,,,
vparty_4751,Peruvian Democratic Movement / Pradist Democratic Movement,PER,,,
vparty_4752,Christian Democrat Party,PER,,,
vparty_4860,United Left,PER,,,
vparty_4861,Peru Posible,PER,,,
vparty_4877,Worker Peasant Student and Popular Front,PER,,,
vparty_4878,Revolutionary Union,PER,,,
vparty_4879,National Renewal,PER,,,
vparty_5130,Peru 2000,PER,,,
vparty_5238,National Unity,PER,,,
vparty_6152,Socialist Revolutionary Party,PER,,,tech_platform
vparty_6557,Liberty Movement,PER,,,
vparty_6646,"Broad Front for Justice, Life and Liberty",PER,,,
vparty_6647,Peruvians for Change,PER,,,
vparty_7157,Hayist Bases Movement,PER,,,
vparty_7158,Peruvian Humanist Party,PER,,,
vparty_7322,Republican Action,PER,,,
vparty_7323,Constitutional Renewal Party of Peru,PER,,,
vparty_7486,Peruvian Communist Party,PER,,,
vparty_8066,Socialist Left,PER,,,tech_platform
vparty_93444,unknown: Belaudistas,PER,,,
vparty_93445,alliance: Alianza Solidaridad Nacional,PER,,,
vparty_93577,alliance: Democratic Convergence,PER,,,
vparty_93578,alliance: Democratic Front,PER,,,
vparty_93579,alliance: Alianza Electoral Perú Posible,PER,,,
vparty_93580,alliance: Alianza Por El Gran Cambio,PER,,,
vparty_93581,alliance: Popular Alliance,PER,,,
vparty_2329,Senegalese Democratic Party,SEN,,,
vparty_2379,Alliance of the Forces of Progress,SEN,,,
vparty_2380,Socialist Party / Senegalese Progressive Union,SEN,,,tech_platform
vparty_2382,And-Jëf / African Party for Democracy and Socialism,SEN,,,tech_platform
vparty_5638,Citizen Movement for National Reform,SEN,,,
vparty_5766,Alliance for the Republic–Yakaar,SEN,,,
vparty_6151,Bokk Gis Gis,SEN,,,
vparty_6461,Senegalese Solidarity Party,SEN,,,
vparty_6462,Union for Democratic Renewal,SEN,,,
vparty_6605,Senegalese Democracy and Unity,SEN,,,
vparty_7313,Senegalese Popular Bloc,SEN,,,
vparty_7314,Senegalese Party of Socialist Action,SEN,,,tech_platform
vparty_7315,Senegalese Democratic Bloc,SEN,,,
vparty_7316,French Section of the Workers' International,SEN,,,
vparty_7317,Socialist Republican Union,SEN,,,tech_platform
vparty_93587,alliance: Takku Defaraat Sénégal,SEN,,,
vparty_93588,alliance: Manko Taxawu Senegal,SEN,,,
vparty_4703,independent,SDN,,,
vparty_4754,Democratic Unionist Party,SDN,,,
vparty_4755,Liberal Party // Southern Party // Southern Liberal Party,SDN,,,
vparty_4756,Umma National Party // Sudanese Independence // Nation Party,SDN,,,
vparty_5493,National Islamic Front,SDN,,,
vparty_5494,Sudanese Socialist Union,SDN,,,tech_platform
vparty_5495,Sudan People's Liberation Movement,SDN,,,
vparty_5496,National Congress Party,SDN,,,
vparty_6346,People’s Democratic Party,SDN,,,
vparty_7318,Southern Sudan Federal Party,SDN,,,
vparty_7381,Independence Front,SDN,,,
vparty_93485,technical: elected due to the influence of officials and sheikhs,SDN,,,
vparty_4898,Communist Party of Vietnam,VNM,,,
vparty_6899,Vietnamese Fatherland Front of North Vietnam,VNM,,,
vparty_6900,Vietnamese Fatherland Front,VNM,,,
vparty_6901,Vietnam Democratic Party,VNM,,,
vparty_6902,Vietnamese Nationalist Party,VNM,,,
vparty_6903,Vietnam Socialist Party,VNM,,,tech_platform
vparty_6904,Vietnamese Revolutionary League,VNM,,,
vparty_5719,National Revolutionary Movement,VDR,,,
vparty_5722,independent,VDR,,,
vparty_6905,Vietnamese Nationalist Party,VDR,,,
vparty_6906,Dai Viet Progressive Party,VDR,,,tech_platform
vparty_6907,Citizens' Assembly,VDR,,,
vparty_6908,Revolutionary Labor Party,VDR,,,
vparty_6909,Movement to Win and Preserve Freedom,VDR,,,
vparty_6910,Workers' Party,VDR,,,
vparty_4908,independent,AFG,,,
vparty_5184,People's Democratic Party of Afghanistan,AFG,,,
vparty_623,Justicialist [Peronist] Party,ARG,,,
vparty_1215,Support for an Egalitarian Republic,ARG,,,critical_infra
vparty_1365,Socialist Party,ARG,,,tech_platform
vparty_1724,Radical Civic Union,ARG,,,
vparty_1790,Republican Proposal,ARG,,,
vparty_2530,Front for Victory,ARG,,,
vparty_4182,Union of the Democratic Centre,ARG,,,
vparty_4183,Intransigent Party,ARG,,,
vparty_5085,National Democratic Party / Partido Conservador,ARG,,,
vparty_5086,Popular Union,ARG,,,
vparty_5087,Intransigent Radical Civic Union,ARG,,,
vparty_5112,Democratic Progressive Party,ARG,,,
vparty_5122,Integration and Development Movement,ARG,,,
vparty_5186,Liberal Party of Corrientes,ARG,,,
vparty_5188,Christian Democratic Party,ARG,,,
vparty_5192,Partido Autonomista Nacional / Partido Conservador,ARG,,,
vparty_5553,Front for a Country in Solidarity,ARG,,,
vparty_6112,Action for the Republic,ARG,,,
vparty_6116,"Aliance for Work, Justice, and Education",ARG,,,
vparty_6145,Radical Civic Union Antipersonnel,ARG,,,
vparty_6159,Civic Coalition ARI,ARG,,,
vparty_6160,Renewal Front,ARG,,,
vparty_6426,Independent Socialist,ARG,,,tech_platform
vparty_6434,National Concentration,ARG,,,
vparty_6435,Argentine Socialist,ARG,,,tech_platform
vparty_6518,Unión del Pueblo Argentino,ARG,,,
vparty_6554,"Progressive, Civic and Social Front",ARG,,,tech_platform
vparty_6648,Federal Peronism / Dissident Peronism,ARG,,,
vparty_7049,Let’s change,ARG,,,
vparty_7188,National Civic Union,ARG,,,
vparty_7425,Unified Radical Civic Union,ARG,,,
